Attrition,Business Travel,Department,Education Field,Employee Number,Gender,Job Role,Marital Status,Over Time,Training Times Last Year,Age,Daily Rate,Distance From Home,Education,Employee Count,Environment Satisfaction,Hourly Rate,Job Involvement,Job Level,Job Satisfaction,Monthly Income,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager
0,Travel_Rarely,Sales,Life Sciences,604,Male,Sales Executive,Single,1,2,31,828,2,High School,1,2,77,3,2,2,6582,8346,4,13,3,3,80,0,10,4,6,5,0,5
0,Travel_Rarely,R&D,Medical,605,Male,Manufacturing Director,Married,1,5,42,319,24,Bachelor's Degree,1,4,56,3,3,3,7406,6950,1,21,4,4,80,1,10,2,10,9,5,8
0,Travel_Rarely,Sales,Other,606,Male,Sales Executive,Married,0,3,45,561,2,Bachelor's Degree,1,4,61,3,2,3,4805,16177,0,19,3,2,80,1,9,4,8,7,3,7
1,Travel_Frequently,HR,Life Sciences,608,Female,Human Resources,Divorced,1,2,26,426,17,Master's Degree,1,2,58,3,1,2,2741,22808,0,11,3,2,80,1,8,2,7,7,1,0
0,Travel_Rarely,R&D,Technical Degree,611,Male,Manufacturing Director,Divorced,0,2,29,232,19,Bachelor's Degree,1,4,34,3,2,4,4262,22645,4,12,3,2,80,2,8,4,3,2,1,2
0,Travel_Rarely,R&D,Medical,612,Female,Research Director,Divorced,0,2,33,922,1,Doctoral Degree,1,1,95,4,4,3,16184,22578,4,19,3,3,80,1,10,3,6,1,0,5
0,Travel_Rarely,Sales,Life Sciences,613,Male,Manager,Divorced,0,3,31,688,7,Bachelor's Degree,1,3,44,2,3,2,11557,25291,9,21,4,3,80,1,10,2,5,4,0,1
1,Travel_Frequently,Sales,Marketing,614,Male,Sales Representative,Single,1,3,18,1306,5,Bachelor's Degree,1,2,69,3,1,1,1878,8059,1,14,3,4,80,0,0,3,0,0,0,0
0,0n-Travel,Sales,Other,615,Male,Sales Executive,Divorced,0,2,40,1094,28,Bachelor's Degree,1,3,58,1,3,3,10932,11373,3,15,3,3,80,1,20,3,1,0,0,1
0,0n-Travel,R&D,Other,616,Female,Healthcare Representative,Single,1,3,41,509,2,Master's Degree,1,1,62,2,2,3,6811,2112,2,17,3,1,80,0,10,3,8,7,0,7
0,Travel_Rarely,Sales,Medical,618,Male,Sales Executive,Divorced,0,5,26,775,29,Associates Degree,1,1,45,3,2,3,4306,4267,5,12,3,1,80,2,8,3,0,0,0,0
0,Travel_Rarely,Sales,Medical,620,Female,Sales Executive,Single,0,3,35,195,1,Bachelor's Degree,1,1,80,3,2,3,4859,6698,1,16,3,4,80,0,5,3,5,4,0,3
0,Travel_Rarely,Sales,Life Sciences,621,Male,Sales Executive,Single,0,3,34,258,21,Master's Degree,1,4,74,4,2,2,5337,19921,1,12,3,4,80,0,10,3,10,7,5,7
1,Travel_Rarely,R&D,Technical Degree,622,Male,Laboratory Technician,Single,1,3,26,471,24,Bachelor's Degree,1,4,66,1,1,4,2340,23213,1,18,3,2,80,0,1,1,1,0,0,0
0,Travel_Rarely,R&D,Technical Degree,623,Female,Manufacturing Director,Single,0,3,37,799,1,Bachelor's Degree,1,4,59,3,3,4,7491,23848,4,17,3,4,80,0,12,4,6,5,1,2
0,Travel_Frequently,R&D,Medical,624,Female,Healthcare Representative,Married,0,3,46,1034,18,High School,1,1,86,3,3,3,10527,8984,5,11,3,4,80,0,28,2,2,2,1,2
0,Travel_Rarely,Sales,Life Sciences,625,Female,Manager,Married,0,2,41,1276,2,Doctoral Degree,1,2,91,3,4,2,16595,5626,7,16,3,2,80,1,22,3,18,16,11,8
0,0n-Travel,Sales,Medical,626,Male,Sales Executive,Divorced,0,6,37,142,9,Master's Degree,1,1,69,3,3,3,8834,24666,1,13,3,4,80,1,9,3,9,5,7,7
0,Travel_Rarely,R&D,Technical Degree,630,Male,Research Scientist,Divorced,1,3,52,956,6,Associates Degree,1,4,78,3,2,4,5577,22087,3,12,3,2,80,2,18,3,10,9,6,9
1,0n-Travel,Sales,Other,631,Male,Sales Executive,Married,0,2,32,1474,11,Master's Degree,1,4,60,4,2,3,4707,23914,8,12,3,4,80,0,6,3,4,2,1,2
0,Travel_Frequently,Sales,Medical,632,Male,Sales Representative,Married,0,3,24,535,24,Bachelor's Degree,1,4,38,3,1,4,2400,5530,0,13,3,3,80,2,3,3,2,2,2,1
0,Travel_Rarely,R&D,Medical,634,Female,Healthcare Representative,Married,0,4,38,1495,10,Bachelor's Degree,1,3,76,3,2,3,9824,22174,3,19,3,3,80,1,18,3,1,0,0,0
0,Travel_Rarely,R&D,Life Sciences,635,Female,Manufacturing Director,Married,0,2,37,446,1,Master's Degree,1,2,65,3,2,2,6447,15701,6,12,3,2,80,1,8,2,6,5,4,3
0,Travel_Rarely,R&D,Life Sciences,638,Male,Research Director,Divorced,1,5,49,1245,18,Master's Degree,1,4,58,2,5,2,19502,2125,1,17,3,3,80,1,31,3,31,9,0,9
0,Travel_Rarely,R&D,Medical,639,Male,Research Scientist,Married,1,3,24,691,23,Bachelor's Degree,1,2,89,4,1,4,2725,21630,1,11,3,2,80,2,6,3,6,5,1,4
0,Travel_Rarely,Sales,Marketing,641,Male,Sales Executive,Married,0,5,26,703,28,Associates Degree,1,1,66,3,2,1,6272,7428,1,20,4,4,80,2,6,4,5,3,1,4
0,Travel_Rarely,R&D,Other,643,Male,Laboratory Technician,Married,0,2,24,823,17,Associates Degree,1,4,94,2,1,3,2127,9100,1,21,4,4,80,1,1,3,1,0,0,0
0,Travel_Frequently,HR,Medical,644,Male,Manager,Married,0,2,50,1246,3,Bachelor's Degree,1,1,99,3,5,3,18200,7999,1,11,3,3,80,1,32,3,32,5,10,7
0,Travel_Rarely,Sales,Medical,645,Male,Sales Representative,Married,0,1,25,622,13,High School,1,2,40,3,1,3,2096,26376,1,11,3,3,80,0,7,3,7,4,0,6
1,Travel_Frequently,R&D,Life Sciences,647,Female,Laboratory Technician,Married,1,4,24,1287,7,Bachelor's Degree,1,1,55,3,1,2,2886,14168,1,16,3,4,80,1,6,3,6,3,1,2
1,Travel_Frequently,Sales,Life Sciences,648,Male,Sales Representative,Married,0,2,30,448,12,Master's Degree,1,2,74,2,1,2,2033,14470,1,18,3,3,80,1,1,4,1,0,0,0
0,Travel_Rarely,R&D,Life Sciences,649,Male,Research Scientist,Married,1,3,34,254,1,Associates Degree,1,2,83,2,1,2,3622,22794,1,13,3,4,80,1,6,3,6,5,1,3
1,Travel_Rarely,Sales,Medical,650,Male,Sales Executive,Divorced,0,2,31,1365,13,Master's Degree,1,2,46,3,2,3,4233,11512,2,17,3,3,80,0,9,1,3,1,1,2
0,Travel_Rarely,R&D,Other,652,Male,Laboratory Technician,Single,0,3,35,538,25,Associates Degree,1,1,54,2,2,4,3681,14004,4,14,3,4,80,0,9,3,3,2,0,2
0,Travel_Rarely,Sales,Medical,653,Male,Sales Executive,Divorced,0,4,31,525,6,Master's Degree,1,1,66,4,2,4,5460,6219,4,22,4,4,80,2,13,4,7,7,5,7
0,Travel_Rarely,R&D,Medical,655,Female,Research Scientist,Divorced,0,5,27,798,6,Master's Degree,1,1,66,2,1,3,2187,5013,0,12,3,3,80,2,6,2,5,3,0,3
0,Travel_Rarely,Sales,Marketing,656,Male,Sales Executive,Married,1,3,37,558,2,Bachelor's Degree,1,4,75,3,2,1,9602,3010,4,11,3,3,80,1,17,2,3,0,1,0
0,Travel_Rarely,R&D,Life Sciences,657,Female,Research Scientist,Single,0,0,20,959,1,Bachelor's Degree,1,4,83,2,1,2,2836,11757,1,13,3,4,80,0,1,4,1,0,0,0
0,Travel_Rarely,R&D,Life Sciences,659,Female,Healthcare Representative,Married,0,4,42,622,2,Master's Degree,1,3,81,3,2,2,4089,5718,1,13,3,2,80,2,10,3,10,2,2,2
0,Travel_Rarely,R&D,Other,661,Male,Research Director,Divorced,1,3,43,782,6,Master's Degree,1,2,50,2,4,4,16627,2671,4,14,3,3,80,1,21,2,1,0,0,0
0,Travel_Rarely,R&D,Life Sciences,662,Female,Research Scientist,Single,0,3,38,362,1,High School,1,3,43,3,1,2,2619,14561,3,17,3,4,80,0,8,2,0,0,0,0
0,Travel_Frequently,R&D,Medical,663,Male,Laboratory Technician,Divorced,1,3,43,1001,9,Doctoral Degree,1,4,72,3,2,3,5679,19627,3,13,3,2,80,1,10,3,8,7,4,7
0,Travel_Rarely,R&D,Life Sciences,664,Female,Manager,Married,0,3,48,1236,1,Master's Degree,1,4,40,2,4,2,15402,17997,7,11,3,1,80,1,21,1,3,2,0,2
0,Travel_Rarely,HR,Life Sciences,665,Female,Human Resources,Single,0,1,44,1112,1,Master's Degree,1,1,50,2,2,2,5985,26894,4,11,3,2,80,0,10,4,2,2,0,2
0,Travel_Rarely,Sales,Technical Degree,666,Female,Sales Representative,Divorced,1,3,34,204,14,Bachelor's Degree,1,4,31,3,1,4,2579,2912,1,18,3,4,80,2,8,3,8,2,0,6
1,Travel_Rarely,Sales,Marketing,667,Male,Sales Representative,Divorced,0,3,27,1420,2,High School,1,3,85,3,1,1,3041,16346,0,11,3,2,80,1,5,3,4,3,0,2
0,Travel_Rarely,Sales,Technical Degree,669,Male,Sales Representative,Single,0,2,21,1343,22,High School,1,4,49,3,1,4,3447,24444,1,11,3,3,80,0,3,3,3,2,1,2
0,Travel_Rarely,R&D,Other,671,Male,Manager,Married,1,2,44,1315,3,Master's Degree,1,4,35,3,5,4,19513,9358,4,12,3,1,80,1,26,4,2,2,0,1
0,Travel_Rarely,R&D,Medical,675,Male,Research Scientist,Married,0,3,22,604,6,High School,1,1,69,3,1,3,2773,12145,0,20,4,4,80,0,3,3,2,2,2,2
0,Travel_Rarely,Sales,Marketing,677,Male,Sales Executive,Divorced,0,3,33,1216,8,Master's Degree,1,3,39,3,2,1,7104,20431,0,12,3,4,80,0,6,3,5,0,1,2
0,Travel_Rarely,R&D,Life Sciences,679,Female,Research Scientist,Married,1,2,32,646,9,Master's Degree,1,1,92,3,2,2,6322,18089,1,12,3,4,80,1,6,2,6,4,0,5
0,Travel_Frequently,R&D,Medical,680,Female,Research Scientist,Divorced,0,2,30,160,3,Bachelor's Degree,1,3,71,3,1,3,2083,22653,1,20,4,3,80,1,1,3,1,0,0,0
0,Travel_Rarely,Sales,Medical,682,Female,Sales Executive,Single,0,2,53,238,1,High School,1,4,34,3,2,3,8381,7507,7,20,4,4,80,0,18,4,14,7,8,10
0,Travel_Rarely,R&D,Life Sciences,683,Male,Research Scientist,Married,0,4,34,1397,1,Doctoral Degree,1,2,42,3,1,2,2691,7660,1,12,3,4,80,1,10,2,10,9,8,8
1,Travel_Frequently,Sales,Life Sciences,684,Female,Sales Executive,Married,0,4,45,306,26,Master's Degree,1,1,100,3,2,2,4286,5630,2,14,3,4,80,2,5,3,1,1,0,0
0,Travel_Rarely,R&D,Life Sciences,686,Female,Laboratory Technician,Married,1,2,26,991,6,Bachelor's Degree,1,3,71,3,1,2,2659,17759,1,13,3,3,80,1,3,3,3,2,0,2
0,Travel_Rarely,R&D,Other,689,Male,Manufacturing Director,Married,0,2,37,482,3,Bachelor's Degree,1,3,36,3,3,3,9434,9606,1,15,3,3,80,1,10,3,10,7,7,8
0,Travel_Rarely,Sales,Medical,690,Female,Sales Executive,Married,0,5,29,1176,3,Associates Degree,1,2,62,3,2,3,5561,3487,1,14,3,1,80,1,6,2,6,0,1,2
0,Travel_Rarely,R&D,Life Sciences,691,Male,Research Scientist,Single,0,3,35,1017,6,Master's Degree,1,2,82,1,2,2,6646,19368,1,13,3,2,80,0,17,3,17,11,11,8
0,Travel_Frequently,R&D,Life Sciences,692,Male,Healthcare Representative,Divorced,0,2,33,1296,6,Bachelor's Degree,1,3,30,3,2,2,7725,5335,3,23,4,3,80,1,15,1,13,11,4,7
0,Travel_Rarely,HR,Medical,698,Male,Human Resources,Married,0,1,54,397,19,Master's Degree,1,3,88,3,3,3,10725,6729,2,15,3,3,80,1,16,4,9,7,7,1
0,Travel_Rarely,R&D,Medical,699,Male,Manufacturing Director,Divorced,1,2,36,913,9,Associates Degree,1,2,48,2,2,3,8847,13934,2,11,3,3,80,1,13,3,3,2,0,2
0,Travel_Rarely,R&D,Medical,700,Male,Research Scientist,Single,0,0,27,1115,3,Master's Degree,1,1,54,2,1,4,2045,15174,0,13,3,4,80,0,5,3,4,2,1,1
1,Travel_Rarely,R&D,Medical,701,Male,Research Scientist,Single,1,5,20,1362,10,High School,1,4,32,3,1,3,1009,26999,1,11,3,4,80,0,1,3,1,0,1,1
1,Travel_Frequently,R&D,Life Sciences,702,Male,Research Scientist,Single,1,3,33,1076,3,Bachelor's Degree,1,1,70,3,1,2,3348,3164,1,11,3,1,80,0,10,3,10,8,9,7
0,0n-Travel,R&D,Life Sciences,704,Male,Laboratory Technician,Married,0,3,35,727,3,Bachelor's Degree,1,3,41,2,1,2,1281,16900,1,18,3,3,80,2,1,3,1,0,0,0
0,Travel_Rarely,R&D,Medical,705,Male,Research Scientist,Married,0,3,23,885,4,Bachelor's Degree,1,1,58,4,1,3,2819,8544,2,16,3,1,80,1,5,4,3,2,0,2
0,Travel_Rarely,Sales,Life Sciences,707,Male,Sales Executive,Married,0,4,25,810,8,Bachelor's Degree,1,4,57,4,2,2,4851,15678,0,22,4,3,80,1,4,3,3,2,1,2
0,Travel_Rarely,Sales,Marketing,709,Female,Sales Executive,Single,0,2,38,243,7,Master's Degree,1,4,46,2,2,1,4028,7791,0,20,4,1,80,0,8,3,7,7,0,5
0,Travel_Frequently,R&D,Life Sciences,710,Male,Research Scientist,Divorced,0,5,29,806,1,Master's Degree,1,2,76,1,1,4,2720,18959,1,18,3,4,80,1,10,3,10,7,2,8
0,Travel_Rarely,Sales,Marketing,712,Male,Sales Executive,Married,0,3,48,817,2,High School,1,2,56,4,2,1,8120,18597,3,12,3,4,80,0,12,3,2,2,2,2
0,Travel_Frequently,Sales,Medical,714,Female,Sales Executive,Divorced,1,3,27,1410,3,High School,1,4,71,4,2,4,4647,16673,1,20,4,2,80,2,6,3,6,5,0,4
0,Travel_Rarely,R&D,Life Sciences,715,Male,Research Scientist,Single,0,2,37,1225,10,Associates Degree,1,4,80,4,1,4,4680,15232,3,17,3,1,80,0,4,3,1,0,0,0
0,Travel_Rarely,R&D,Medical,716,Male,Laboratory Technician,Married,1,3,50,1207,28,High School,1,4,74,4,1,3,3221,3297,1,11,3,3,80,3,20,3,20,8,3,8
0,Travel_Rarely,R&D,Medical,717,Female,Healthcare Representative,Single,0,3,34,1442,9,Bachelor's Degree,1,4,46,2,3,3,8621,17654,1,14,3,2,80,0,9,4,8,7,7,7
1,Travel_Rarely,Sales,Life Sciences,720,Female,Sales Executive,Single,0,3,24,693,3,Associates Degree,1,1,65,3,2,3,4577,24785,9,14,3,1,80,0,4,3,2,2,2,0
0,Travel_Rarely,R&D,Technical Degree,721,Female,Healthcare Representative,Single,0,4,39,408,2,Master's Degree,1,4,80,2,2,4,4553,20978,1,11,3,1,80,0,20,3,20,7,11,10
0,Travel_Rarely,Sales,Marketing,722,Male,Sales Executive,Single,0,2,32,929,10,Bachelor's Degree,1,4,55,3,2,1,5396,21703,1,12,3,4,80,0,10,2,10,7,0,8
1,Travel_Frequently,Sales,Technical Degree,723,Male,Sales Executive,Married,1,4,50,562,8,Associates Degree,1,4,50,3,2,4,6796,23452,3,14,3,1,80,1,18,3,4,3,1,3
0,Travel_Rarely,R&D,Life Sciences,724,Female,Healthcare Representative,Single,0,4,38,827,1,Master's Degree,1,2,33,4,2,4,7625,19383,0,13,3,3,80,0,10,2,9,7,1,8
0,Travel_Rarely,R&D,Life Sciences,725,Female,Manufacturing Director,Married,0,3,27,608,1,Associates Degree,1,3,68,3,3,3,7412,6009,1,11,3,4,80,0,9,3,9,7,0,7
0,Travel_Rarely,R&D,Life Sciences,727,Female,Research Director,Single,0,6,32,1018,3,Associates Degree,1,3,39,3,3,4,11159,19373,3,15,3,4,80,0,10,3,7,7,7,7
0,Travel_Rarely,Sales,Marketing,728,Male,Sales Executive,Single,0,2,47,703,14,Master's Degree,1,4,42,3,2,1,4960,11825,2,12,3,4,80,0,20,3,7,7,1,7
0,Travel_Frequently,Sales,Life Sciences,729,Male,Sales Executive,Married,1,2,40,580,5,Master's Degree,1,4,48,2,3,3,10475,23772,5,21,4,3,80,1,20,3,18,13,1,12
0,Travel_Rarely,R&D,Life Sciences,730,Male,Research Director,Married,0,3,53,970,7,Bachelor's Degree,1,3,59,4,4,3,14814,13514,3,19,3,3,80,0,32,3,5,1,1,3
0,Travel_Rarely,HR,Human Resources,731,Male,Manager,Divorced,0,2,41,427,10,Master's Degree,1,2,73,2,5,4,19141,8861,3,15,3,2,80,3,23,2,21,6,12,6
0,Travel_Rarely,Sales,Marketing,732,Male,Sales Executive,Single,0,1,60,1179,16,Master's Degree,1,1,84,3,2,1,5405,11924,8,14,3,4,80,0,10,3,2,2,2,2
0,Travel_Frequently,R&D,Life Sciences,733,Male,Manufacturing Director,Divorced,0,4,27,294,10,Associates Degree,1,4,32,3,3,3,8793,4809,1,21,4,3,80,2,9,2,9,7,1,7
0,Travel_Rarely,HR,Human Resources,734,Male,Manager,Married,0,3,41,314,1,Bachelor's Degree,1,4,59,2,5,3,19189,19562,1,12,3,2,80,1,22,3,22,7,2,10
0,Travel_Rarely,Sales,Marketing,738,Male,Sales Representative,Married,0,2,50,316,8,Master's Degree,1,4,54,3,1,1,3875,9983,7,15,3,4,80,1,4,3,2,2,2,2
1,Travel_Rarely,R&D,Life Sciences,741,Female,Research Scientist,Single,1,4,28,654,1,Associates Degree,1,1,67,1,1,3,2216,3872,7,13,3,4,80,0,10,3,7,7,3,7
0,0n-Travel,R&D,Life Sciences,742,Female,Research Director,Married,0,2,36,427,8,Bachelor's Degree,1,1,63,4,3,3,11713,20335,9,14,3,1,80,1,10,3,8,7,0,5
0,Travel_Rarely,R&D,Life Sciences,743,Female,Manufacturing Director,Single,1,4,38,168,1,Bachelor's Degree,1,3,81,3,3,3,7861,15397,4,14,3,4,80,0,10,4,1,0,0,0
0,0n-Travel,R&D,Medical,744,Male,Laboratory Technician,Single,0,5,44,381,24,Bachelor's Degree,1,1,49,1,1,3,3708,2104,2,14,3,3,80,0,9,3,5,2,1,4
0,Travel_Frequently,Sales,Medical,746,Female,Sales Executive,Divorced,1,2,47,217,3,Bachelor's Degree,1,4,49,3,4,3,13770,10225,9,12,3,4,80,2,28,2,22,2,11,13
0,Travel_Rarely,Sales,Marketing,747,Male,Sales Executive,Divorced,0,2,30,501,27,Doctoral Degree,1,3,99,3,2,1,5304,25275,7,23,4,4,80,1,10,2,8,7,7,7
0,Travel_Rarely,Sales,Life Sciences,749,Male,Sales Representative,Single,0,6,29,1396,10,Bachelor's Degree,1,3,99,3,1,3,2642,2755,1,11,3,3,80,0,1,3,1,0,0,0
1,Travel_Frequently,R&D,Medical,752,Male,Research Scientist,Divorced,1,2,42,933,19,Bachelor's Degree,1,3,57,4,1,3,2759,20366,6,12,3,4,80,0,7,3,2,2,2,2
0,Travel_Frequently,Sales,Life Sciences,754,Male,Sales Executive,Married,0,5,43,775,15,Bachelor's Degree,1,4,47,2,2,4,6804,23683,3,18,3,3,80,1,7,3,2,2,2,2
0,Travel_Rarely,R&D,Medical,757,Female,Healthcare Representative,Single,0,2,34,970,8,Associates Degree,1,2,96,3,2,3,6142,7360,3,11,3,4,80,0,10,3,5,1,4,3
0,Travel_Rarely,R&D,Medical,758,Male,Laboratory Technician,Married,0,2,23,650,9,High School,1,2,37,3,1,3,2500,4344,1,14,3,4,80,1,5,4,4,3,0,2
0,Travel_Rarely,HR,Human Resources,760,Female,Human Resources,Married,0,3,39,141,3,Bachelor's Degree,1,3,44,4,2,3,6389,18767,9,15,3,3,80,1,12,1,8,3,3,6
0,Travel_Rarely,R&D,Medical,762,Male,Healthcare Representative,Married,0,1,56,832,9,Bachelor's Degree,1,3,81,3,4,4,11103,20420,7,11,3,3,80,0,30,2,10,7,1,1
0,Travel_Rarely,R&D,Medical,763,Female,Research Scientist,Single,1,2,40,804,2,High School,1,4,86,2,1,4,2342,22929,0,20,4,4,80,0,5,2,4,2,2,3
0,Travel_Rarely,R&D,Medical,764,Female,Healthcare Representative,Single,0,2,27,975,7,Bachelor's Degree,1,4,55,2,2,3,6811,23398,8,19,3,1,80,0,9,1,7,6,0,7
0,Travel_Rarely,Sales,Marketing,766,Male,Sales Representative,Divorced,0,2,29,1090,10,Bachelor's Degree,1,4,83,3,1,2,2297,17967,1,14,3,4,80,2,2,3,2,2,2,2
0,Travel_Rarely,R&D,Life Sciences,769,Male,Laboratory Technician,Single,0,4,53,346,6,Bachelor's Degree,1,4,86,3,2,4,2450,10919,2,17,3,4,80,0,19,3,2,2,2,2
0,0n-Travel,R&D,Life Sciences,771,Female,Healthcare Representative,Divorced,0,2,35,1225,2,Master's Degree,1,4,61,3,2,1,5093,4761,2,11,3,1,80,1,16,4,1,0,0,0
0,Travel_Frequently,R&D,Life Sciences,772,Male,Laboratory Technician,Married,0,2,32,430,24,Master's Degree,1,1,80,3,2,1,5309,21146,1,15,3,4,80,2,10,3,10,8,4,7
0,Travel_Rarely,R&D,Medical,773,Male,Research Scientist,Married,1,0,38,268,2,Doctoral Degree,1,4,92,3,1,3,3057,20471,6,13,3,2,80,1,6,1,1,0,0,1
0,Travel_Rarely,R&D,Life Sciences,775,Female,Manufacturing Director,Divorced,0,3,34,167,8,Doctoral Degree,1,2,32,3,2,1,5121,4187,3,14,3,3,80,1,7,3,0,0,0,0
0,Travel_Rarely,Sales,Marketing,776,Male,Manager,Married,0,3,52,621,3,Master's Degree,1,3,31,2,4,2,16856,10084,1,11,3,1,80,0,34,4,34,6,1,16
1,Travel_Rarely,R&D,Other,780,Male,Research Scientist,Single,1,2,33,527,1,Master's Degree,1,4,63,3,1,4,2686,5207,1,13,3,3,80,0,10,2,10,9,7,8
0,Travel_Rarely,Sales,Medical,781,Female,Sales Executive,Single,0,5,25,883,26,High School,1,3,32,3,2,4,6180,22807,1,23,4,2,80,0,6,2,6,5,1,4
0,Travel_Rarely,Sales,Technical Degree,783,Male,Sales Representative,Single,0,3,45,954,2,Associates Degree,1,4,46,1,2,4,6632,12388,0,13,3,1,80,0,9,3,8,7,3,1
0,Travel_Rarely,R&D,Medical,784,Male,Research Scientist,Single,0,3,23,310,10,High School,1,1,79,4,1,3,3505,19630,1,18,3,4,80,0,2,3,2,2,0,2
1,Travel_Frequently,Sales,Life Sciences,785,Female,Sales Executive,Single,1,2,47,719,27,Associates Degree,1,2,77,4,2,1,6397,10339,4,12,3,4,80,0,8,3,5,4,1,3
0,Travel_Rarely,Sales,Other,786,Male,Sales Executive,Single,0,5,34,304,2,Bachelor's Degree,1,4,60,3,2,4,6274,18686,1,22,4,3,80,0,6,3,6,5,1,4
1,Travel_Rarely,R&D,Medical,787,Male,Manager,Married,1,2,55,725,2,Bachelor's Degree,1,4,78,3,5,3,19859,21199,5,13,3,4,80,1,24,3,5,2,1,4
0,0n-Travel,Sales,Life Sciences,789,Male,Sales Executive,Single,0,1,36,1434,8,Master's Degree,1,1,76,2,3,1,7587,14229,1,15,3,2,80,0,10,3,10,7,0,9
0,0n-Travel,R&D,Medical,791,Male,Research Scientist,Married,0,3,52,715,19,Master's Degree,1,4,41,3,1,4,4258,26589,0,18,3,1,80,1,5,3,4,3,1,2
0,Travel_Frequently,R&D,Life Sciences,792,Female,Laboratory Technician,Divorced,0,2,26,575,1,Associates Degree,1,1,71,1,1,1,4364,5288,3,14,3,1,80,1,5,3,2,2,2,0
0,Travel_Rarely,R&D,Medical,793,Female,Healthcare Representative,Married,0,3,29,657,27,Bachelor's Degree,1,2,66,3,2,3,4335,25549,4,12,3,1,80,1,11,2,8,7,1,1
1,Travel_Rarely,Sales,Technical Degree,796,Male,Sales Executive,Single,0,2,26,1146,8,Bachelor's Degree,1,4,38,2,2,4,5326,3064,6,17,3,3,80,0,6,2,4,3,1,2
0,Travel_Rarely,R&D,Life Sciences,797,Female,Research Scientist,Single,0,2,34,182,1,Master's Degree,1,2,72,4,1,1,3280,13551,2,16,3,3,80,0,10,3,4,2,1,3
0,Travel_Rarely,R&D,Medical,799,Female,Manufacturing Director,Divorced,1,4,54,376,19,Master's Degree,1,4,95,3,2,3,5485,22670,9,11,3,2,80,2,9,3,5,3,1,4
0,Travel_Frequently,Sales,Marketing,800,Male,Sales Executive,Married,0,3,27,829,8,High School,1,3,84,3,2,2,4342,24008,0,19,3,2,80,1,5,3,4,2,1,1
0,Travel_Rarely,R&D,Life Sciences,802,Female,Research Scientist,Divorced,1,3,37,571,10,High School,1,4,82,3,1,1,2782,19905,0,13,3,2,80,2,6,2,5,3,4,3
0,Travel_Frequently,R&D,Life Sciences,803,Female,Manufacturing Director,Single,1,2,38,240,2,Master's Degree,1,1,75,4,2,1,5980,26085,6,12,3,4,80,0,17,3,15,7,4,12
0,Travel_Rarely,R&D,Medical,804,Female,Research Scientist,Single,0,3,34,121,2,Master's Degree,1,3,86,2,1,3,4381,7530,1,11,3,3,80,0,6,3,6,5,1,3
0,Travel_Rarely,Sales,Life Sciences,805,Female,Sales Representative,Married,0,1,35,384,8,Master's Degree,1,1,72,3,1,1,2572,20317,1,16,3,2,80,1,3,2,3,2,0,2
0,Travel_Rarely,R&D,Life Sciences,806,Male,Laboratory Technician,Married,0,2,30,921,1,Bachelor's Degree,1,4,38,1,1,1,3833,24375,3,21,4,3,80,2,7,3,2,2,0,2
0,Travel_Frequently,R&D,Medical,807,Female,Healthcare Representative,Married,0,2,40,791,2,Associates Degree,1,3,38,4,2,3,4244,9931,1,24,4,4,80,1,8,3,8,7,3,7
0,Travel_Rarely,Sales,Life Sciences,808,Female,Sales Executive,Married,0,1,34,1111,8,Associates Degree,1,3,93,3,2,1,6500,13305,5,17,3,2,80,1,6,3,3,2,1,2
0,Travel_Frequently,R&D,Life Sciences,809,Male,Manager,Divorced,0,4,42,570,8,Bachelor's Degree,1,2,66,3,5,1,18430,16225,1,13,3,2,80,1,24,2,24,7,14,9
1,Travel_Rarely,R&D,Life Sciences,811,Male,Laboratory Technician,Married,1,2,23,1243,6,Bachelor's Degree,1,3,63,4,1,1,1601,3445,1,21,4,3,80,2,1,3,0,0,0,0
0,0n-Travel,R&D,Life Sciences,812,Male,Laboratory Technician,Divorced,0,4,24,1092,9,Bachelor's Degree,1,3,60,2,1,1,2694,26551,1,11,3,3,80,3,1,3,1,0,0,0
0,Travel_Rarely,R&D,Life Sciences,813,Female,Laboratory Technician,Married,0,3,52,1325,11,Master's Degree,1,4,82,3,2,1,3149,21821,8,20,4,2,80,1,9,3,5,2,1,4
0,Travel_Rarely,R&D,Medical,815,Male,Research Director,Married,0,3,50,691,2,Bachelor's Degree,1,3,64,3,4,3,17639,6881,5,16,3,4,80,0,30,3,4,3,0,3
1,Travel_Rarely,R&D,Life Sciences,816,Female,Laboratory Technician,Married,1,1,29,805,1,Associates Degree,1,2,36,2,1,1,2319,6689,1,11,3,4,80,1,1,3,1,0,0,0
0,Travel_Rarely,R&D,Medical,817,Male,Research Director,Married,0,3,33,213,7,Bachelor's Degree,1,3,49,3,3,3,11691,25995,0,11,3,4,80,0,14,4,13,9,3,7
1,Travel_Rarely,Sales,Marketing,819,Female,Sales Executive,Single,0,3,33,118,16,Bachelor's Degree,1,1,69,3,2,2,5324,26507,5,15,3,3,80,0,6,3,3,2,0,2
0,Travel_Rarely,R&D,Other,820,Female,Manager,Married,1,3,47,202,2,Associates Degree,1,3,33,3,4,4,16752,12982,1,11,3,3,80,1,26,2,26,14,3,0
